Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"HU Na, SH Park, HJ Woo, YH Han, JH Geum…","… Qualitative Research of Systematic Review in the Journal of Korean Medicine Rehabilitation According to Preferred Reporting Items for Systematic Reviews …",2022,"Journal of Korean …","e-jkmr.org","http://www.e-jkmr.org/journal/view.html?uid=548&&vmd=Full","https://scholar.google.com/scholar?cites=2661162972184199377&as_sdt=2005&sciodt=2007&hl=en",34,"2024-11-27 10:01:02","HTML","","","",,,,,5,2.50,1,6,2,"Objectives The purpose of this study was to assess the reporting quality of systematic reviews and meta-analyses in the Journal of Korean Medicine Rehabilitation (JKMR) using the …","http://www.e-jkmr.org/journal/view.html?uid=548&&vmd=Full","https://scholar.google.com/scholar?q=related:0UB2rp9Z7iQJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
1,"F Jumah, S Chotai, O Ashraf, MS Rallo, B Raju…","Compliance With Preferred Reporting Items for Systematic Review and Meta-Analysis Individual Participant Data Statement for Meta-Analyses Published for Stroke …",2021,"Stroke","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/STROKEAHA.120.033288","https://scholar.google.com/scholar?cites=10225852891027075749&as_sdt=2005&sciodt=2007&hl=en",35,"2024-11-27 10:01:02","","10.1161/STROKEAHA.120.033288","","",,,,,1,0.33,0,6,3,"Background and Purpose: Individual-participant data meta-analyses (IPD-MA) are powerful evidence synthesis studies which are considered the gold-standard of MA. The quality of …","https://www.ahajournals.org/doi/full/10.1161/STROKEAHA.120.033288","https://scholar.google.com/scholar?q=related:pfIRhwaH6Y0J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
2,"K Pamporis, KI Bougioukas, P Karakasis…","… field underreported critical methodological and transparency characteristics: a methodological study based on the Preferred Reporting Items for Overviews of …",2023,"Journal of Clinical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0895435623001300","https://scholar.google.com/scholar?cites=475145110889339547&as_sdt=2005&sciodt=2007&hl=en",36,"2024-11-27 10:01:02","HTML","","","",,,,,2,2.00,1,4,1,"Objectives This study aimed to evaluate the epidemiology, reporting characteristics, and adherence to the Preferred Reporting Items for Overviews of Reviews (PRIOR) statement of …","https://www.sciencedirect.com/science/article/pii/S0895435623001300","https://scholar.google.com/scholar?q=related:m5pS__UNmAYJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
15,"S de Kock, L Stirk, J Ross, S Duffy, C Noake…","Systematic review search methods evaluated using the Preferred Reporting of Items for Systematic Reviews and Meta-Analyses and the Risk Of Bias In Systematic …",2021,"International Journal of …","cambridge.org","https://www.cambridge.org/core/journals/international-journal-of-technology-assessment-in-health-care/article/systematic-review-search-methods-evaluated-using-the-preferred-reporting-of-items-for-systematic-reviews-and-metaanalyses-and-the-risk-of-bias-in-systematic-reviews-tool/80890E42D19B302AB2BDF1860878293E","https://scholar.google.com/scholar?cites=9582869467276073637&as_sdt=2005&sciodt=2007&hl=en",37,"2024-11-27 10:01:02","","","","",,,,,15,5.00,3,6,3,"… the endorsement of the preferred reporting items for systematic reviews and meta-analysis (PRISMA) statement on the quality of published systematic review and meta-analyses. PLoS …","https://search.proquest.com/openview/4896dccd960463cbb6c5c41810bc5564/1?pq-origsite=gscholar&cbl=36708","https://scholar.google.com/scholar?q=related:pVrtHQIx_YQJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
45,"D Moher","Corrigendum to: Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement. International Journal of Surgery 2010; 8: 336–341",2010,"International Journal of Surgery","journals.lww.com","https://journals.lww.com/international-journal-of-surgery/fulltext/2010/08080/Corrigendum_to__Preferred_reporting_items_for.19.aspx","https://scholar.google.com/scholar?cites=2716349178557243378&as_sdt=2005&sciodt=2007&hl=en",38,"2024-11-27 10:01:02","","","","",,,,,45,3.21,45,1,14,"Original publication of the PRISMA statement in the International Journal of Surgery should have acknowledged that in order to encourage dissemination of the PRISMA statement, the …","https://scholar.google.com/scholar?output=instlink&q=info:8h_UoS9psiUJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=9361786107287195315&oi=lle","https://scholar.google.com/scholar?q=related:8h_UoS9psiUJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"TY Lin, TY Chueh, TM Hung","Preferred reporting items for resistance exercise studies (PRIRES): a checklist developed using an umbrella review of systematic reviews",2023,"Sports Medicine-Open","Springer","https://link.springer.com/article/10.1186/s40798-023-00640-1","https://scholar.google.com/scholar?cites=4115558985582898880&as_sdt=2005&sciodt=2007&hl=en",39,"2024-11-27 10:01:02","HTML","10.1186/s40798-023-00640-1","","",,,,,3,3.00,1,3,1,"… A preferred reporting items checklist developed using umbrella review methods promises to be more systematic and provides a higher level of evidence than those developed using the …","https://link.springer.com/article/10.1186/s40798-023-00640-1","https://scholar.google.com/scholar?q=related:wO7VmxdnHTkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
17,"M Cardinali, MA Beenackers, A van Timmeren…","Preferred reporting items in green space health research. Guiding principles for an interdisciplinary field.",2023,"Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0013935123006850","https://scholar.google.com/scholar?cites=18121493735329474834&as_sdt=2005&sciodt=2007&hl=en",40,"2024-11-27 10:01:02","HTML","","","",,,,,17,17.00,4,4,1,"The relationship between green spaces and health is attracting more and more societal and research interest. The research field is however still suffering from its differing …","https://www.sciencedirect.com/science/article/pii/S0013935123006850","https://scholar.google.com/scholar?q=related:EqnHXYp6fPsJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
47,"CH Liu, WT Chao, SC Lin, HY Lau, HH Wu, PH Wang","Malignant perivascular epithelioid cell tumor in the female genital tract: preferred reporting items for systematic reviews and meta-analyses",2019,"Medicine","journals.lww.com","https://journals.lww.com/md-journal/fulltext/2019/01110/Malignant_perivascular_epithelioid_cell_tumor_in.62.aspx","https://scholar.google.com/scholar?cites=14415541788638760726&as_sdt=2005&sciodt=2007&hl=en",41,"2024-11-27 10:01:02","HTML","","","",,,,,47,9.40,8,6,5,"Background: Perivascular epithelioid cell tumor (PEComa) is a rare mesenchymal tumor, located at various anatomic sites, including the female genital tract. This study aimed to …","https://journals.lww.com/md-journal/fulltext/2019/01110/Malignant_perivascular_epithelioid_cell_tumor_in.62.aspx","https://scholar.google.com/scholar?q=related:Fs-cROFKDsgJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"ON Page","Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Reviews (PRISMA-ScR) Checklist",2024,"Br J Sports Med","bjsm.bmj.com","https://bjsm.bmj.com/content/bjsports/58/17/1001/DC1/embed/inline-supplementary-material-1.pdf?download=true","https://scholar.google.com/scholar?cites=16812087528908348884&as_sdt=2005&sciodt=2007&hl=en",42,"2024-11-27 10:01:02","","","","",,,,,3,3.00,3,1,1,"… Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Reviews (PRISMA-ScR) Checklist … JBI = Joanna Briggs Institute; PRISMA-ScR = Preferred …","https://cdn-links.lww.com/permalink/tp/d/tp_1_1_2024_04_18_freq_1_sdc1.pdf","https://scholar.google.com/scholar?q=related:1F1bhYiIUOkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
14,"V Nagendrababu, A Kishen, PE Murray…","Preferred reporting items for animal studies in endodontology: a development protocol",2019,"International …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/iej.13125","https://scholar.google.com/scholar?cites=16795339305446573692&as_sdt=2005&sciodt=2007&hl=en",43,"2024-11-27 10:01:02","","10.1111/iej.13125","","",,,,,14,2.80,4,4,5,"… To ensure effective implementation of the PRIASE guidelines and their ancillary documents a dedicated website, the Preferred Reporting Items for study Designs in Endodontology (…","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/iej.13125","https://scholar.google.com/scholar?q=related:fIZM3xwIFekJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"BN Nahla Tayyib","PRISMA-P (Preferred Reporting Items for Systematic review and Meta-Analysis Protocols) 2015 checklist: recommended items to address in a systematic …",,"","","","",44,"2024-11-27 10:01:02","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:Hz8cWlPT5HQJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
15,"V Nagendrababu, A Kishen, BS Chong, E Priya…","Preferred Reporting Items for study Designs in Endodontology (PRIDE): guiding authors to identify and correct reporting deficiencies in their manuscripts prior to peer …",2020,"Int Endod …","qmro.qmul.ac.uk","https://qmro.qmul.ac.uk/xmlui/handle/123456789/65426","https://scholar.google.com/scholar?cites=5349080846281410354&as_sdt=2005&sciodt=2007&hl=en",45,"2024-11-27 10:01:02","","","","",,,,,15,3.75,3,5,4,"Editorial Preferred Reporting Items for study Designs in Endodontology (PRIDE): Guiding authors to identify reporting deficiencies in their manuscripts prior to peer-review. V …","https://qmro.qmul.ac.uk/xmlui/bitstream/handle/123456789/65426/Nagendrababu%20Preferred%20Reporting%20Items%20for%20study%20Designs%20in%20Endodontology%20(PRIDE):%20guiding%20authors%20to%20identify%20and%20correct%20reporting%20deficiencies%20in%20their%20manuscripts%20prior%20to%20peer%20review%202020%20Accepted.docx?sequence=2","https://scholar.google.com/scholar?q=related:MgdzZbDAO0oJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"F Alharbi, K Gufran, A Alqerban…","Evaluation of Compliance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) Guidelines for Conducting and Reporting …",2024,"The Open Dentistry …","opendentistryjournal.com","https://www.opendentistryjournal.com/VOLUME/18/ELOCATOR/e18742106327727/FULLTEXT/","",46,"2024-11-27 10:01:02","HTML","","","",,,,,0,0.00,0,4,1,"… Therefore, these studies should be conducted and reported according to the mandatory Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. …","https://www.opendentistryjournal.com/VOLUME/18/ELOCATOR/e18742106327727/FULLTEXT/","https://scholar.google.com/scholar?q=related:yRIesuIOybwJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
52,"AKM Nor, SR Pedapati, M Muhammad, V Leiva","… of explainable artificial intelligence for prognostic and health management of industrial assets based on preferred reporting items for systematic reviews and …",2021,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/21/23/8020","https://scholar.google.com/scholar?cites=16033960639772896612&as_sdt=2005&sciodt=2007&hl=en",47,"2024-11-27 10:01:02","HTML","","","",,,,,52,17.33,13,4,3,"… In this paper, we use preferred reporting items for systematic reviews and meta-analyses (PRISMA) to present a state of the art on XAI applied to PHM of industrial assets. This work …","https://www.mdpi.com/1424-8220/21/23/8020","https://scholar.google.com/scholar?q=related:ZC1CFEAShN4J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
26,"HMA Ahmed, G Rossi-Fedele","Preferred reporting items for root and canal anatomy in the human dentition (PROUD 2020)–A systematic review and a proposal for a standardized protocol",2020,"European Endodontic Journal","jag.journalagent.com","https://jag.journalagent.com/eurendodj/pdfs/EEJ_5_3_159_176.pdf","https://scholar.google.com/scholar?cites=4022627799154961940&as_sdt=2005&sciodt=2007&hl=en",48,"2024-11-27 10:01:02","PDF","","","",,,,,26,6.50,13,2,4,"Objective: Consistent reporting of publications in a given topic is essential. This systematic review aimed to identify and evaluate the reporting items in previous publications related to …","https://jag.journalagent.com/eurendodj/pdfs/EEJ_5_3_159_176.pdf","https://scholar.google.com/scholar?q=related:FC4-qKs-0zcJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
26,"J Picot, D Hartwell, P Harris, D Mendes…","The preferred reporting items for systematic reviews and meta-analyses checklist",2012,"The effectiveness of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/books/NBK98563/","https://scholar.google.com/scholar?cites=14031592986408057981&as_sdt=2005&sciodt=2007&hl=en",49,"2024-11-27 10:01:02","HTML","","","",,,,,26,2.17,5,5,12,"Structured summary 2 Provide a structured summary including, as applicable: background; objectives; data sources; study eligibility criteria, participants and interventions; study …","https://www.ncbi.nlm.nih.gov/books/NBK98563/","https://scholar.google.com/scholar?q=related:ffy2g3o7usIJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
42,"JNR Martins, A Kishen, D Marques, EJNL Silva…","Preferred reporting items for epidemiologic cross-sectional studies on root and root canal anatomy using cone-beam computed tomographic technology: a …",2020,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0099239920302016","https://scholar.google.com/scholar?cites=16900635685746657752&as_sdt=2005&sciodt=2007&hl=en",50,"2024-11-27 10:01:02","","","","",,,,,42,10.50,8,5,4,"Introduction The purpose of this study was to perform a quality assessment and provide a scientific-based checklist for prevalence studies on root and root canal anatomy by appraising …","https://www.researchgate.net/profile/Jorge-Martins-30/publication/341199582_Preferred_Reporting_Items_for_Epidemiologic_Cross-sectional_Studies_on_Root_and_Root_Canal_Anatomy_Using_Cone-beam_Computed_Tomographic_Technology_A_Systematized_Assessment/links/63c04a2aa39d4c58ec1861b4/Preferred-Reporting-Items-for-Epidemiologic-Cross-sectional-Studies-on-Root-and-Root-Canal-Anatomy-Using-Cone-beam-Computed-Tomographic-Technology-A-Systematized-Assessment.pdf","https://scholar.google.com/scholar?q=related:2Ek435wei-oJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
18,"V Nagendrababu, HF Duncan, AF Fouad…","Preferred Reporting items for OBservational studies in Endodontics (PROBE) guidelines: a development protocol",2020,"International …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/iej.13318","https://scholar.google.com/scholar?cites=3095362602422712870&as_sdt=2005&sciodt=2007&hl=en",51,"2024-11-27 10:01:02","","10.1111/iej.13318","","",,,,,18,4.50,5,4,4,"… The new guidelines for observational studies will be named: ‘Preferred Reporting items for … will be available and downloadable from the Preferred Reporting Items for study Designs in …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/iej.13318","https://scholar.google.com/scholar?q=related:JjpvEOPv9CoJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"CJ Li, J Lü, NC Su, S Li, ZD Shi","Preferred reporting items for systematic reviews and meta-analysis for reporting quality of Chinese meta-analysis on stomatology",2011,"Zhonghua kou Qiang yi xue za zhi …","europepmc.org","https://europepmc.org/article/med/21733375","https://scholar.google.com/scholar?cites=6250640845259802236&as_sdt=2005&sciodt=2007&hl=en",52,"2024-11-27 10:01:02","","","","",,,,,3,0.23,1,5,13,"… Two reviewers took responsibility for study inclusion, data extraction and reporting quality assessment with preferred reporting items for systematic reviews and meta-analysis (PRISMA) …","","https://scholar.google.com/scholar?q=related:fAZCQLu8vlYJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
1,"V Nagendrababu, PMH Dummer","Preferred Reporting Items for study Designs in Endodontology (PRIDE): Guiding authors to produce high-quality manuscripts",2020,"Journal of Conservative …","journals.lww.com","https://journals.lww.com/jocd/fulltext/2020/23040/preferred_reporting_items_for_study_designs_in.2.aspx","https://scholar.google.com/scholar?cites=682850238339241312&as_sdt=2005&sciodt=2007&hl=en",53,"2024-11-27 10:01:02","HTML","","","",,,,,1,0.25,1,2,4,"… umbrella of the Preferred Reporting Items for study Designs in … : Preferred Reporting Items for Case reports in Endodontics (PRICE); Randomized clinical trials: Preferred Reporting Items …","https://journals.lww.com/jocd/fulltext/2020/23040/preferred_reporting_items_for_study_designs_in.2.aspx","https://scholar.google.com/scholar?q=related:YFUAg6z4eQkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
27,"TA McGrath, D Moher, MDF McInnes","Steps toward more complete reporting of systematic reviews of diagnostic test accuracy: Preferred Reporting Items for Systematic Reviews and Meta-Analyses …",2019,"Systematic reviews","Springer","https://link.springer.com/article/10.1186/s13643-019-1090-9","https://scholar.google.com/scholar?cites=8132982987394001762&as_sdt=2005&sciodt=2007&hl=en",54,"2024-11-27 10:01:02","HTML","10.1186/s13643-019-1090-9","","",,,,,27,5.40,9,3,5,"Reporting standards in biomedical research have been shown to be suboptimal. The publication of the PRISMA statement has improved the completeness of reporting of systematic …","https://link.springer.com/article/10.1186/s13643-019-1090-9","https://scholar.google.com/scholar?q=related:Yivqx-8o3nAJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"E Susilowati, DH Suryaningrum…","Ethics in Learning: A Preferred Reporting Items for Systematic Reviews and Meta-Analyses",2023,"Nusantara Science …","nstproceeding.com","http://www.nstproceeding.com/index.php/nuscientech/article/view/998","",55,"2024-11-27 10:01:02","","","","",,,,,0,0.00,0,3,1,"… In this study, we use a list of Preferred Reporting Items for Systematic Reviews and Meta-… Preferred reporting items for systematic reviews and meta-analyses: The PRISMA statement…","https://www.nstproceeding.com/index.php/nuscientech/article/download/998/952","https://scholar.google.com/scholar?q=related:iEKh7rUDboEJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
38,"CS Allely, P Cooper","Jurors' and judges' evaluation of defendants with autism and the impact on sentencing: A systematic Preferred Reporting Items for Systematic Reviews and Meta …",2017,"Journal of law and medicine","salford-repository.worktribe.com","https://salford-repository.worktribe.com/output/1385240","https://scholar.google.com/scholar?cites=9010765084709677003&as_sdt=2005&sciodt=2007&hl=en",56,"2024-11-27 10:01:02","","","","",,,,,38,5.43,19,2,7,"… The flowchart in Figure 1 describes the process of eliminating non-relevant articles in the present review following Preferred Reporting Items for Systematic reviews and Meta-Analyses (…","https://salford-repository.worktribe.com/preview/1491755/csallely_pcooper_jlm_v25_pt1.pdf","https://scholar.google.com/scholar?q=related:y-ecfBqrDH0J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
15,"V Nagendrababu, A Jakovljevic…","Critical analysis of the reporting quality of randomized trials within Endodontics using the Preferred Reporting Items for RAndomized Trials in Endodontics (PRIRATE) …",2021,"International …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/iej.13489","https://scholar.google.com/scholar?cites=10366089278171985943&as_sdt=2005&sciodt=2007&hl=en",57,"2024-11-27 10:01:02","","10.1111/iej.13489","","",,,,,15,5.00,5,3,3,"Aim To critically evaluate the reporting quality of a random sample of clinical trials published in Endodontics against the PRIRATE 2020 checklist and to analyse the association …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/iej.13489","https://scholar.google.com/scholar?q=related:Fzhtz0a_248J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"M Gates, A Gates, D Pieper, R Fernandes, A Tricco…","Reporting guideline for overviews of reviews of healthcare interventions: The Preferred Reporting Items for Overviews of Reviews (PRIOR) Explanation &Elaboration",2022,"","osf.io","https://osf.io/preprints/metaarxiv/23b6j/","https://scholar.google.com/scholar?cites=4590208800482113030&as_sdt=2005&sciodt=2007&hl=en",58,"2024-11-27 10:01:02","","","","",,,,,3,1.50,1,6,2,"The Preferred Reporting Items for Overviews of Reviews (PRIOR) statement provides an evidence-based reporting guideline developed using established, rigorous methods that …","https://osf.io/preprints/metaarxiv/23b6j/download","https://scholar.google.com/scholar?q=related:BrabhZWysz8J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
28,"J Huang, CY Li, JH Jiang","Effects of fixed orthodontic brackets on oral malodor: A systematic review and meta-analysis according to the preferred reporting items for systematic reviews …",2018,"Medicine","journals.lww.com","https://journals.lww.com/md-journal/FullText/2018/04060/Effects_of_fixed_orthodontic_brackets_on_oral.13.aspx","https://scholar.google.com/scholar?cites=14958740138314338919&as_sdt=2005&sciodt=2007&hl=en",59,"2024-11-27 10:01:02","HTML","","","",,,,,28,4.67,9,3,6,"Background: This systematic review and meta-analysis aimed to identify whether there is any relationship between fixed orthodontic appliances and malodor, and if self-ligating …","https://journals.lww.com/md-journal/FullText/2018/04060/Effects_of_fixed_orthodontic_brackets_on_oral.13.aspx","https://scholar.google.com/scholar?q=related:Z5Kap-YemM8J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
2,"V Nagendrababu, SK Sarao…","Critical analysis of the reporting quality of case reports focusing on dental traumatology using the Preferred Reporting Items for Case reports in Endodontics 2020 …",2023,"Dental …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/edt.12860","https://scholar.google.com/scholar?cites=17005312080652598365&as_sdt=2005&sciodt=2007&hl=en",60,"2024-11-27 10:01:02","","10.1111/edt.12860","","",,,,,2,2.00,1,3,1,"Background/Aims The Preferred Reporting Items for Case Reports in Endodontics (PRICE) 2020 guidelines were published to help authors produce high‐quality case reports. The aim …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/edt.12860","https://scholar.google.com/scholar?q=related:Xfz0RT0B_-sJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"G Cano-Verdugo, BDF García, G Mayela…","PRISMA-P (Preferred Reporting Items for Systematic review and Meta-Analysis Protocols) 2015 checklist: recommended items to address in a systematic review …",,"crd.york.ac.uk","","https://www.crd.york.ac.uk/PROSPEROFILES/448001_PROTOCOL_20230724.pdf","",61,"2024-11-27 10:01:02","PDF","","","",,,,,0,0.00,0,4,,"An urban farming is a home space exclusively designated to the cultivation of plants for food, medicinal and curative purposes. They have their origin in the economic crises of the early …","https://www.crd.york.ac.uk/PROSPEROFILES/448001_PROTOCOL_20230724.pdf","https://scholar.google.com/scholar?q=related:vm_A4hIKh6QJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
124,"D Moher, A Liberati, J Tetzlaff, DG Altman…","Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement",2014,"Revista Espanola de …","iris.unimore.it","https://iris.unimore.it/handle/11380/1281371","https://scholar.google.com/scholar?cites=6945542303306697248&as_sdt=2005&sciodt=2007&hl=en",62,"2024-11-27 10:01:02","","","","",,,,,124,12.40,25,5,10,"Las revisiones sistemáticas y metaanálisis se están convirtiendo en un tema cada vez más importante en el área de la salud. Los médicos leen este tipo de artículos para mantenerse …","https://iris.unimore.it/bitstream/11380/1281371/1/114-Texto%20del%20art%C3%ADculo-657-1-10-20140930.pdf","https://scholar.google.com/scholar?q=related:IEoLAe2FY2AJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
1,"M Solmi, K Cobey, D Moher, S Ebrahimzadeh…","… for umbrella reviews on epidemiological associations using cross-sectional, case-control and cohort studies: the Preferred Reporting Items for Umbrella Reviews of …",2024,"BMJ open","bmjopen.bmj.com","https://bmjopen.bmj.com/content/14/6/e071136.abstract","https://scholar.google.com/scholar?cites=14210824261312160140&as_sdt=2005&sciodt=2007&hl=en",63,"2024-11-27 10:01:02","","","","",,,,,1,1.00,0,5,1,"… Recently, a reporting guideline for overviews of reviews of healthcare interventions (Preferred Reporting Items for Overviews of Reviews (PRIOR)) was published, but the field lacks …","https://bmjopen.bmj.com/content/bmjopen/14/6/e071136.full.pdf","https://scholar.google.com/scholar?q=related:jKEDnV_9NsUJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
21,"A Kamaraj, H Kyriacou, KTM Seah, WS Khan","… cells for cartilage regeneration in vitro and within chondral defect models of knee joint cartilage in vivo: a Preferred Reporting Items for Systematic Reviews …",2021,"Cytotherapy","Elsevier","https://www.sciencedirect.com/science/article/pii/S1465324921002279","https://scholar.google.com/scholar?cites=6126614040554422619&as_sdt=2005&sciodt=2007&hl=en",64,"2024-11-27 10:01:02","HTML","","","",,,,,21,7.00,5,4,3,"… differentiated progeny capable of producing high-quality cartilage in vitro and regenerate cartilage in osteochondral defects in vivo in accordance with Preferred Reporting Items for …","https://www.sciencedirect.com/science/article/pii/S1465324921002279","https://scholar.google.com/scholar?q=related:W8EqewIbBlUJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"K Fotova Čiković, M Tomiša, J Lozić","Efficiency of cultural and creative industries: a preferred reporting items for systematic reviews and meta-analysis guided systematic review of data envelopment …",2023,"Interdisciplinary Description of …","hrcak.srce.hr","https://hrcak.srce.hr/307935","https://scholar.google.com/scholar?cites=16006532291947591472&as_sdt=2005&sciodt=2007&hl=en",65,"2024-11-27 10:01:02","","","","",,,,,3,3.00,1,3,1,"This article identifies and analyses the applications of the main non-parametric Data Envelopment Analysis methodology in the efficiency measurement of the creative and cultural …","https://hrcak.srce.hr/file/444500","https://scholar.google.com/scholar?q=related:MPdaM1CgIt4J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
7,"M Pigg, HF Duncan, V Nagendrababu…","Preferred Reporting Items for Diagnostic Accuracy Studies in​ Endodontics (PRIDASE): Guidance to improve manuscripts assessing the diagnostic accuracy of …",2021,"International …","orca.cardiff.ac.uk","https://orca.cardiff.ac.uk/id/eprint/142634/1/Final%20Editorial%20IEJ%20PRIDASE%2022-4-21.pdf","https://scholar.google.com/scholar?cites=5372951708497926573&as_sdt=2005&sciodt=2007&hl=en",66,"2024-11-27 10:01:02","PDF","","","",,,,,7,2.33,2,4,3,"For centuries, diagnosis in Medicine and Dentistry has been considered more of an art than a science, an intuitive skill that could only be mastered by experienced clinicians. Indeed, it …","https://orca.cardiff.ac.uk/id/eprint/142634/1/Final%20Editorial%20IEJ%20PRIDASE%2022-4-21.pdf","https://scholar.google.com/scholar?q=related:rdlYnByPkEoJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
